variable,year,month,region,value,date,clim,anomaly,rolling_12
tmax_mean,2019,7,Orinoquia,27.752432379782686,2019-07-01,27.106309699332076,0.6461226804506097,0.5906112711444615
tmax_mean,2019,8,Orinoquia,28.517732119939993,2019-08-01,28.09334837974164,0.42438374019835123,0.6007031147154306
tmax_mean,2019,9,Orinoquia,30.64649417687943,2019-09-01,28.909942904063907,1.7365512728155217,0.7118289714487176
tmax_mean,2019,10,Orinoquia,29.213537915852687,2019-10-01,29.028527741180604,0.18501017467208314,0.7202830436925506
tmax_mean,2019,11,Orinoquia,29.26307368952674,2019-11-01,28.765630139042038,0.4974435504847001,0.71996711178471
tmax_mean,2019,12,Orinoquia,29.92082749367706,2019-12-01,29.284766601810894,0.6360608918661654,0.6964017909538152
tmax_mean,2020,1,Orinoquia,31.973239441657306,2020-01-01,30.857722400511822,1.115517041145484,0.7267303624988607
tmax_mean,2020,2,Orinoquia,33.47909077540187,2020-02-01,31.55172525220367,1.9273655231982012,0.8186497088685535
tmax_mean,2020,3,Orinoquia,33.18794731176536,2020-03-01,30.7059995743421,2.481947737423262,0.9598652270738848
tmax_mean,2020,4,Orinoquia,30.800393222166395,2020-04-01,28.975735702487654,1.8246575196787411,1.0413800940626565
tmax_mean,2020,5,Orinoquia,29.046420191817266,2020-05-01,27.97594327649131,1.0704769153259548,1.0714657076517131
tmax_mean,2020,6,Orinoquia,28.35195693880638,2020-06-01,27.228835490380888,1.1231214484254934,1.1390548746403806
tmax_mean,2020,7,Orinoquia,27.870250036077305,2020-07-01,27.106309699332076,0.7639403367452289,1.1488730126649322
tmax_mean,2020,8,Orinoquia,28.48735624102229,2020-08-01,28.09334837974164,0.3940078612806488,1.1463416894217904
tmax_mean,2020,9,Orinoquia,29.845548409586016,2020-09-01,28.909942904063907,0.9356055055221084,1.0795962088140059
tmax_mean,2020,10,Orinoquia,30.06097712465464,2020-10-01,29.028527741180604,1.032449383474038,1.1502161428808355
tmax_mean,2020,11,Orinoquia,28.760968125414617,2020-11-01,28.765630139042038,-0.004662013627420691,1.1083740125381587
tmax_mean,2020,12,Orinoquia,29.273280226499168,2020-12-01,29.284766601810894,-0.011486375311726249,1.0544117402733344
tmax_mean,2021,1,Orinoquia,30.31372826179815,2021-01-01,30.857722400511822,-0.5439941387136713,0.9161191419517382
tmax_mean,2021,2,Orinoquia,32.730356301455494,2021-02-01,31.55172525220367,1.1786310492518233,0.8537246024562067
tmax_mean,2021,3,Orinoquia,30.349330218195927,2021-03-01,30.7059995743421,-0.356669356146174,0.617173177992087
tmax_mean,2021,4,Orinoquia,28.94159732240143,2021-04-01,28.975735702487654,-0.0341383800862225,0.4622735196783401
tmax_mean,2021,5,Orinoquia,27.621708908133282,2021-05-01,27.97594327649131,-0.35423436835802846,0.34354757937134145
tmax_mean,2021,6,Orinoquia,27.815440038723978,2021-06-01,27.228835490380888,0.5866045483430895,0.2988378376978078
tmax_mean,2021,7,Orinoquia,27.084599189092238,2021-07-01,27.106309699332076,-0.0217105102398385,0.23336693378238552
tmax_mean,2021,8,Orinoquia,28.283328617023702,2021-08-01,28.09334837974164,0.18998023728206093,0.2163646317825032
tmax_mean,2021,9,Orinoquia,29.236666987519314,2021-09-01,28.909942904063907,0.3267240834554066,0.16562451327694472
tmax_mean,2021,10,Orinoquia,29.489378141285204,2021-10-01,29.028527741180604,0.46085040010460077,0.11799126466282495
tmax_mean,2021,11,Orinoquia,29.69940037115026,2021-11-01,28.765630139042038,0.9337702321082233,0.19619395180746194
tmax_mean,2021,12,Orinoquia,30.76412006274746,2021-12-01,29.284766601810894,1.479353460936565,0.3204306048281529
tmax_mean,2022,1,Orinoquia,31.849449664853488,2022-01-01,30.857722400511822,0.9917272643416659,0.4484073884160977
tmax_mean,2022,2,Orinoquia,31.583635825566475,2022-02-01,31.55172525220367,0.03191057336280423,0.3528473487586794
tmax_mean,2022,3,Orinoquia,30.399701314624345,2022-03-01,30.7059995743421,-0.3062982597177566,0.3570449401277142
tmax_mean,2022,4,Orinoquia,29.409741136541097,2022-04-01,28.975735702487654,0.43400543405344294,0.396056924639353
tmax_mean,2022,5,Orinoquia,28.106450835080356,2022-05-01,27.97594327649131,0.13050755858904495,0.4364520852182758
tmax_mean,2022,6,Orinoquia,27.202408048265408,2022-06-01,27.228835490380888,-0.026427442115480204,0.38536608601339495
tmax_mean,2022,7,Orinoquia,27.833821604357475,2022-07-01,27.106309699332076,0.7275119050253984,0.447801287285498
tmax_mean,2022,8,Orinoquia,28.597395908609442,2022-08-01,28.09334837974164,0.504047528867801,0.4739735615843097
tmax_mean,2022,9,Orinoquia,29.532453938425615,2022-09-01,28.909942904063907,0.6225110343617075,0.4986224741598348
tmax_mean,2022,10,Orinoquia,29.362250972213538,2022-10-01,29.028527741180604,0.3337232310329341,0.48802854340386254
tmax_mean,2022,11,Orinoquia,28.47425892174107,2022-11-01,28.765630139042038,-0.2913712173009664,0.38593342261976343
tmax_mean,2022,12,Orinoquia,29.899198257389926,2022-12-01,29.284766601810894,0.6144316555790326,0.3138566055066357
tmax_mean,2023,1,Orinoquia,30.04343983869226,2023-01-01,30.857722400511822,-0.8142825618195602,0.16335578665986686
tmax_mean,2023,2,Orinoquia,31.93955753484504,2023-02-01,31.55172525220367,0.3878322826413694,0.1930159290997473
tmax_mean,2023,3,Orinoquia,31.02309750348833,2023-03-01,30.7059995743421,0.3170979291462288,0.24496561150507942
tmax_mean,2023,4,Orinoquia,29.923102737389385,2023-04-01,28.975735702487654,0.9473670349017311,0.28774574490910343
tmax_mean,2023,5,Orinoquia,29.189728936662952,2023-05-01,27.97594327649131,1.2137856601716415,0.3780189200409865
tmax_mean,2023,6,Orinoquia,28.07086195451018,2023-06-01,27.228835490380888,0.8420264641292903,0.4503900788947173
tmax_mean,2023,7,Orinoquia,28.234102212809255,2023-07-01,27.106309699332076,1.1277925134771785,0.483746796265699
tmax_mean,2023,8,Orinoquia,30.052494249900963,2023-08-01,28.09334837974164,1.9591458701593218,0.6050049913733258
tmax_mean,2023,9,Orinoquia,31.038702972840184,2023-09-01,28.909942904063907,2.128760068776277,0.7305257442412065
tmax_mean,2023,10,Orinoquia,31.39975470274798,2023-10-01,29.028527741180604,2.371226961567377,0.9003177217857434
tmax_mean,2023,11,Orinoquia,30.66036698863199,2023-11-01,28.765630139042038,1.8947368495899504,1.0824933940266532
tmax_mean,2023,12,Orinoquia,31.12141973082851,2023-12-01,29.284766601810894,1.8366531290176162,1.1843451834798684
tmax_mean,2024,1,Orinoquia,32.9864469967348,2024-01-01,30.857722400511822,2.128724596222977,1.4295957799834131
tmax_mean,2024,2,Orinoquia,32.2509001072914,2024-02-01,31.55172525220367,0.6991748550877297,1.4555409943539432
tmax_mean,2024,3,Orinoquia,33.218140598639344,2024-03-01,30.7059995743421,2.512141024297243,1.6384612522831945
tmax_mean,2024,4,Orinoquia,31.20001643081644,2024-04-01,28.975735702487654,2.224280728328786,1.744870726735449
tmax_mean,2024,5,Orinoquia,29.167026501608028,2024-05-01,27.97594327649131,1.1910832251167172,1.7429788571475386
tmax_mean,2024,6,Orinoquia,28.34991049282101,2024-06-01,27.228835490380888,1.1210750024401221,1.7662329020067746
tmax_mean,2024,7,Orinoquia,27.729888279243365,2024-07-01,27.106309699332076,0.623578579911289,1.7242150742096172
tmax_mean,2024,8,Orinoquia,29.83772267256498,2024-08-01,28.09334837974164,1.7443742928233377,1.706317442764952
tmax_mean,2024,9,Orinoquia,31.353031411238614,2024-09-01,28.909942904063907,2.443088507174707,1.7325114792981544
tmax_mean,2024,10,Orinoquia,30.995350098187313,2024-10-01,29.028527741180604,1.9668223570067092,1.6988110955847653
tmax_mean,2024,11,Orinoquia,30.128256739256468,2024-11-01,28.765630139042038,1.3626266002144298,1.654468574803472
tmax_mean,2024,12,Orinoquia,30.760930131026704,2024-12-01,29.284766601810894,1.4761635292158104,1.6244277748199882
tmax_mean,2025,1,Orinoquia,30.631665984045014,2025-01-01,30.857722400511822,-0.22605641646680752,1.4281960237625062
tmax_mean,2025,2,Orinoquia,31.372729472193207,2025-02-01,31.55172525220367,-0.1789957800104638,1.3550151375043233
tmax_mean,2025,3,Orinoquia,31.229703597339675,2025-03-01,30.7059995743421,0.523704022997574,1.1893120540626843
tmax_mean,2025,4,Orinoquia,29.15254813397194,2025-04-01,28.975735702487654,0.1768124314842865,1.0186896959923093
tmax_mean,2025,5,Orinoquia,27.974358404627825,2025-05-01,27.97594327649131,-0.0015848718634856596,0.9193006879106257
tmax_mean,2025,6,Orinoquia,27.000057782237864,2025-06-01,27.228835490380888,-0.22877770814302423,0.8068129620286969
tmax_mean,2025,7,Orinoquia,26.934933003201614,2025-07-01,27.106309699332076,-0.17137669613046214,0.7405666890252176
tmax_mean,2025,8,Orinoquia,28.250530560462398,2025-08-01,28.09334837974164,0.1571821807207563,0.6083006796833358
tmax_mean,2025,9,Orinoquia,29.4397294509828,2025-09-01,28.909942904063907,0.529786546918892,0.4488588496620179
tmax_mean,2025,10,Orinoquia,29.628282297313184,2025-10-01,29.028527741180604,0.5997545561325808,0.3349365329225072
tmax_mean,2025,11,Orinoquia,29.05731990224385,2025-11-01,28.765630139042038,0.2916897632018127,0.24569179650478912
tmax_mean,2025,12,Orinoquia,29.990397569013716,2025-12-01,29.284766601810894,0.705630967202822,0.18148074967037342
tmax_mean,2026,1,Orinoquia,29.60150009577811,2026-01-01,30.857722400511822,-1.2562223047337113,0.09563359231479811
tmax_mean,2026,2,Orinoquia,31.239867446677025,2026-02-01,31.55172525220367,-0.3118578055266461,0.08456175685511624
tmax_mean,2026,3,Orinoquia,32.29552737213623,2026-03-01,30.7059995743421,1.5895277977941262,0.17338040475482894
tmax_mean,1991,1,Pacifica,24.15740764969858,1991-01-01,24.27012888840973,-0.11272123871114914,
tmax_mean,1991,2,Pacifica,24.763831297907938,1991-02-01,24.781920127160387,-0.01808882925244859,
tmax_mean,1991,3,Pacifica,24.785421828817714,1991-03-01,24.951161462046255,-0.16573963322854013,
tmax_mean,1991,4,Pacifica,24.377073344647474,1991-04-01,24.688539020561606,-0.3114656759141319,
tmax_mean,1991,5,Pacifica,24.260227158218534,1991-05-01,24.37252764706654,-0.11230048884800681,
tmax_mean,1991,6,Pacifica,24.098327576332363,1991-06-01,24.060787236012512,0.03754034031985043,
tmax_mean,1991,7,Pacifica,23.82813245257125,1991-07-01,23.97981740381563,-0.15168495124438053,
tmax_mean,1991,8,Pacifica,24.049663282686133,1991-08-01,24.21516864681349,-0.1655053641273554,
tmax_mean,1991,9,Pacifica,23.971504047295422,1991-09-01,24.145322235902647,-0.17381818860722476,
tmax_mean,1991,10,Pacifica,23.75161289602157,1991-10-01,23.891598064880725,-0.13998516885915535,
tmax_mean,1991,11,Pacifica,23.700262453958324,1991-11-01,23.624891994753128,0.07537045920519603,
tmax_mean,1991,12,Pacifica,23.922420307780197,1991-12-01,23.852437063344542,0.06998324443565451,-0.09736795790264097
tmax_mean,1992,1,Pacifica,24.39044774975577,1992-01-01,24.27012888840973,0.12031886134603909,-0.07794794956454194
tmax_mean,1992,2,Pacifica,24.5148744784845,1992-02-01,24.781920127160387,-0.26704564867588587,-0.09869435118316172
tmax_mean,1992,3,Pacifica,25.425290539613126,1992-03-01,24.951161462046255,0.4741290775668716,-0.04537195861687741
tmax_mean,1992,4,Pacifica,24.924858682163194,1992-04-01,24.688539020561606,0.23631966160158768,0.0002768195094325539
tmax_mean,1992,5,Pacifica,24.567335385301867,1992-05-01,24.37252764706654,0.19480773823532616,0.02586917176637697
tmax_mean,1992,6,Pacifica,24.45031299579008,1992-06-01,24.060787236012512,0.38952575977756965,0.055201290054520236
tmax_mean,1992,7,Pacifica,23.526754178296066,1992-07-01,23.97981740381563,-0.45306322551956413,0.030086433864921602
tmax_mean,1992,8,Pacifica,23.983143563694522,1992-08-01,24.21516864681349,-0.23202508311896608,0.024543123948954044
tmax_mean,1992,9,Pacifica,23.66195997484296,1992-09-01,24.145322235902647,-0.4833622610596855,-0.00125221542208435
tmax_mean,1992,10,Pacifica,23.767591045048686,1992-10-01,23.891598064880725,-0.12400701983203888,7.929699684202281e-05
tmax_mean,1992,11,Pacifica,23.645138143585857,1992-11-01,23.624891994753128,0.02024614883272946,-0.004514395534196858
tmax_mean,1992,12,Pacifica,23.81071107907043,1992-12-01,23.852437063344542,-0.04172598427411245,-0.013823497926677438
tmax_mean,1993,1,Pacifica,23.833617205658317,1993-01-01,24.27012888840973,-0.43651168275141217,-0.06022604326813171
tmax_mean,1993,2,Pacifica,24.273440934895056,1993-02-01,24.781920127160387,-0.5084791922653302,-0.08034550523391874
tmax_mean,1993,3,Pacifica,24.646958984264078,1993-03-01,24.951161462046255,-0.3042024777821766,-0.14520646817967275
tmax_mean,1993,4,Pacifica,24.65787984868568,1993-04-01,24.688539020561606,-0.03065917187592504,-0.16745470430279882
tmax_mean,1993,5,Pacifica,24.527333504357646,1993-05-01,24.37252764706654,0.1548058572911053,-0.17078819438148388
tmax_mean,1993,6,Pacifica,24.265726134222884,1993-06-01,24.060787236012512,0.20493889821037214,-0.186170432845417
tmax_mean,1993,7,Pacifica,24.25212167749868,1993-07-01,23.97981740381563,0.2723042736830479,-0.12572314124519934
tmax_mean,1993,8,Pacifica,24.03093638503653,1993-08-01,24.21516864681349,-0.18423226177695895,-0.12174040613336541
tmax_mean,1993,9,Pacifica,23.54778642455023,1993-09-01,24.145322235902647,-0.5975358113524152,-0.13125486865775957
tmax_mean,1993,10,Pacifica,23.861497529202026,1993-10-01,23.891598064880725,-0.030100535678698748,-0.12342932831164788
tmax_mean,1993,11,Pacifica,23.614727741329222,1993-11-01,23.624891994753128,-0.010164253423905478,-0.1259635284997008
tmax_mean,1993,12,Pacifica,23.647151869769374,1993-12-01,23.852437063344542,-0.20528519357516828,-0.1395934626081221
tmax_mean,1994,1,Pacifica,23.772839044375797,1994-01-01,24.27012888840973,-0.49728984403393284,-0.1446583093816655
tmax_mean,1994,2,Pacifica,24.282755165880804,1994-02-01,24.781920127160387,-0.49916496127958254,-0.14388212346618653
tmax_mean,1994,3,Pacifica,24.067841834084124,1994-03-01,24.951161462046255,-0.8833196279621305,-0.19214188598118268
tmax_mean,1994,4,Pacifica,24.15752270130641,1994-04-01,24.688539020561606,-0.5310163192551975,-0.2338383149294554
tmax_mean,1994,5,Pacifica,23.980849072399252,1994-05-01,24.37252764706654,-0.3916785746672886,-0.27937868425932155
tmax_mean,1994,6,Pacifica,23.614234650797606,1994-06-01,24.060787236012512,-0.4465525852149064,-0.3336696412114281
tmax_mean,1994,7,Pacifica,23.77046196183274,1994-07-01,23.97981740381563,-0.2093554419828898,-0.37380795085025625
tmax_mean,1994,8,Pacifica,23.77434065298675,1994-08-01,24.21516864681349,-0.440827993826737,-0.39519092852107107
tmax_mean,1994,9,Pacifica,24.099322478894198,1994-09-01,24.145322235902647,-0.04599975700844894,-0.3492295906590739
tmax_mean,1994,10,Pacifica,23.794873933375417,1994-10-01,23.891598064880725,-0.09672413150530801,-0.354781556977958
tmax_mean,1994,11,Pacifica,23.56656160609178,1994-11-01,23.624891994753128,-0.05833038866134643,-0.3587954015810781
tmax_mean,1994,12,Pacifica,24.22369205818175,1994-12-01,23.852437063344542,0.3712549948372086,-0.31075038588004666
tmax_mean,1995,1,Pacifica,24.86484394707428,1995-01-01,24.27012888840973,0.5947150586645513,-0.21974997732183965
tmax_mean,1995,2,Pacifica,25.463088973919344,1995-02-01,24.781920127160387,0.6811688467589576,-0.12138882665196131
tmax_mean,1995,3,Pacifica,25.12290944079317,1995-03-01,24.951161462046255,0.1717479787469145,-0.033466526092874226
tmax_mean,1995,4,Pacifica,24.35239006479489,1995-04-01,24.688539020561606,-0.336148955766717,-0.017227579135500843
tmax_mean,1995,5,Pacifica,24.034460792937708,1995-05-01,24.37252764706654,-0.33806685412883297,-0.012759935757296207
tmax_mean,1995,6,Pacifica,23.691799904335166,1995-06-01,24.060787236012512,-0.36898733167734576,-0.006296164629166157
tmax_mean,1995,7,Pacifica,23.638371139129035,1995-07-01,23.97981740381563,-0.34144626468659567,-0.017303733187808312
tmax_mean,1995,8,Pacifica,23.898485503400508,1995-08-01,24.21516864681349,-0.31668314341298043,-0.0069583289866619324
tmax_mean,1995,9,Pacifica,23.668490788724082,1995-09-01,24.145322235902647,-0.47683144717856507,-0.04286096983417161
tmax_mean,1995,10,Pacifica,23.143617317637535,1995-10-01,23.891598064880725,-0.7479807472431901,-0.09713235447899511
tmax_mean,1995,11,Pacifica,23.195016011053166,1995-11-01,23.624891994753128,-0.4298759836999615,-0.12809448739887971
tmax_mean,1995,12,Pacifica,23.26308726021963,1995-12-01,23.852437063344542,-0.5893498031249109,-0.20814488722905633
tmax_mean,1996,1,Pacifica,23.38385247586117,1996-01-01,24.27012888840973,-0.8862764125485612,-0.3315608431634824
tmax_mean,1996,2,Pacifica,23.9656265206972,1996-02-01,24.781920127160387,-0.8162936064631872,-0.45634938093199445
tmax_mean,1996,3,Pacifica,24.25088933935469,1996-03-01,24.951161462046255,-0.7002721226915654,-0.5290177227185344
tmax_mean,1996,4,Pacifica,24.241445278611486,1996-04-01,24.688539020561606,-0.44709374195011975,-0.5382631215671513
tmax_mean,1996,5,Pacifica,23.804429779234933,1996-05-01,24.37252764706654,-0.5680978678316073,-0.5574323727090492
tmax_mean,1996,6,Pacifica,23.34889481504217,1996-06-01,24.060787236012512,-0.7118924209703437,-0.586007796816799
tmax_mean,1996,7,Pacifica,23.308607139977465,1996-07-01,23.97981740381563,-0.6712102638381658,-0.6134881300794298
tmax_mean,1996,8,Pacifica,23.79330791303226,1996-08-01,24.21516864681349,-0.4218607337812301,-0.622252929276784
tmax_mean,1996,9,Pacifica,23.9847187138016,1996-09-01,24.145322235902647,-0.16060352210104867,-0.5959006021869909
tmax_mean,1996,10,Pacifica,23.85019015644845,1996-10-01,23.891598064880725,-0.041407908432276486,-0.5370195322860815
tmax_mean,1996,11,Pacifica,23.612188495378902,1996-11-01,23.624891994753128,-0.012703499374225657,-0.5022551585922702
tmax_mean,1996,12,Pacifica,23.688794488661788,1996-12-01,23.852437063344542,-0.16364257468275412,-0.46677955622209044
tmax_mean,1997,1,Pacifica,23.01915237020556,1997-01-01,24.27012888840973,-1.250976518204169,-0.4971712316933911
tmax_mean,1997,2,Pacifica,24.335402396045016,1997-02-01,24.781920127160387,-0.44651773111537096,-0.4663565754144064
tmax_mean,1997,3,Pacifica,25.42237673201603,1997-03-01,24.951161462046255,0.47121526996977536,-0.36873262602596135
tmax_mean,1997,4,Pacifica,24.67689209900051,1997-04-01,24.688539020561606,-0.011646921561094814,-0.3324453909935426
tmax_mean,1997,5,Pacifica,24.73644092288313,1997-05-01,24.37252764706654,0.3639132758165893,-0.25477779568952624
tmax_mean,1997,6,Pacifica,24.41747206479994,1997-06-01,24.060787236012512,0.35668482878742935,-0.16572969154304515
tmax_mean,1997,7,Pacifica,25.031936980954313,1997-07-01,23.97981740381563,1.0521195771386829,-0.02211887146164108
tmax_mean,1997,8,Pacifica,25.26856443183486,1997-08-01,24.21516864681349,1.0533957850213724,0.10081917177190913
tmax_mean,1997,9,Pacifica,24.522146318123337,1997-09-01,24.145322235902647,0.37682408222068986,0.14560480546538734
tmax_mean,1997,10,Pacifica,24.943721692380954,1997-10-01,23.891598064880725,1.0521236275002295,0.23673243345976283
tmax_mean,1997,11,Pacifica,24.254687050618486,1997-11-01,23.624891994753128,0.6297950558653582,0.2902739797297282
tmax_mean,1997,12,Pacifica,25.597603498275493,1997-12-01,23.852437063344542,1.745166434930951,0.4493413971975369
tmax_mean,1998,1,Pacifica,26.477166045975306,1998-01-01,24.27012888840973,2.2070371575655763,0.7375092035116824
tmax_mean,1998,2,Pacifica,26.228168113116542,1998-02-01,24.781920127160387,1.4462479859561554,0.8952396799343095
tmax_mean,1998,3,Pacifica,26.24953034168712,1998-03-01,24.951161462046255,1.298368879640865,0.9641691474069004
tmax_mean,1998,4,Pacifica,25.66424699867939,1998-04-01,24.688539020561606,0.9757079781177822,1.0464487223801402
tmax_mean,1998,5,Pacifica,25.38616455939479,1998-05-01,24.37252764706654,1.0136369123282485,1.1005923587561117
tmax_mean,1998,6,Pacifica,24.481855819902727,1998-06-01,24.060787236012512,0.4210685838902144,1.1059576716813437
tmax_mean,1998,7,Pacifica,23.92620595457422,1998-07-01,23.97981740381563,-0.053611449241412146,1.0138134194830026
tmax_mean,1998,8,Pacifica,24.11441076555095,1998-08-01,24.21516864681349,-0.10075788126253826,0.9176339472926767
tmax_mean,1998,9,Pacifica,24.099252909011113,1998-09-01,24.145322235902647,-0.046069326891533535,0.882392829866658
tmax_mean,1998,10,Pacifica,23.842774491137586,1998-10-01,23.891598064880725,-0.04882357374313884,0.790647229763044
tmax_mean,1998,11,Pacifica,23.012690141164654,1998-11-01,23.624891994753128,-0.6122018535884735,0.687147487308558
tmax_mean,1998,12,Pacifica,23.353883427273338,1998-12-01,23.852437063344542,-0.49855363607120395,0.5001708147250451
tmax_mean,1999,1,Pacifica,23.495115171295055,1999-01-01,24.27012888840973,-0.7750137171146747,0.25166657516835755
tmax_mean,1999,2,Pacifica,23.786450732928206,1999-02-01,24.781920127160387,-0.9954693942321811,0.048190126819329514
tmax_mean,1999,3,Pacifica,24.209597359412083,1999-03-01,24.951161462046255,-0.7415641026341717,-0.12180428837025688
tmax_mean,1999,4,Pacifica,24.043671612453856,1999-04-01,24.688539020561606,-0.6448674081077499,-0.25685223722238454
tmax_mean,1999,5,Pacifica,23.92286996201527,1999-05-01,24.37252764706654,-0.449657685051271,-0.37879345367067785
tmax_mean,1999,6,Pacifica,23.183088349781084,1999-06-01,24.060787236012512,-0.8776988862314283,-0.4870240761808147
tmax_mean,1999,7,Pacifica,23.389111859431264,1999-07-01,23.97981740381563,-0.5907055443843667,-0.5317819174427276
tmax_mean,1999,8,Pacifica,23.52062657447373,1999-08-01,24.21516864681349,-0.6945420723397575,-0.5812639333658293
tmax_mean,1999,9,Pacifica,23.28970965399039,1999-09-01,24.145322235902647,-0.8556125819122578,-0.6487258712842229
tmax_mean,1999,10,Pacifica,23.15587444412494,1999-10-01,23.891598064880725,-0.7357236207557847,-0.7059675418686101
tmax_mean,1999,11,Pacifica,22.599455692795622,1999-11-01,23.624891994753128,-1.0254363019575052,-0.7404037458993628
tmax_mean,1999,12,Pacifica,22.696765080792087,1999-12-01,23.852437063344542,-1.1556719825524553,-0.7951636081061336
tmax_mean,2000,1,Pacifica,22.951779350564625,2000-01-01,24.27012888840973,-1.318349537845105,-0.8404415931670028
tmax_mean,2000,2,Pacifica,23.82374186927044,2000-02-01,24.781920127160387,-0.9581782578899478,-0.8373339984718168
tmax_mean,2000,3,Pacifica,24.11404834515884,2000-03-01,24.951161462046255,-0.8371131168874157,-0.8452964163262537
tmax_mean,2000,4,Pacifica,23.944890750652302,2000-04-01,24.688539020561606,-0.7436482699093041,-0.8535281548097166
tmax_mean,2000,5,Pacifica,23.495005476173002,2000-05-01,24.37252764706654,-0.8775221708935383,-0.8891835286299056
tmax_mean,2000,6,Pacifica,23.43513727382259,2000-06-01,24.060787236012512,-0.6256499621899216,-0.8681794516264466
tmax_mean,2000,7,Pacifica,23.252325635501556,2000-07-01,23.97981740381563,-0.7274917683140742,-0.879578303620589
tmax_mean,2000,8,Pacifica,23.915692939837797,2000-08-01,24.21516864681349,-0.2994757069756915,-0.8466561065069168
tmax_mean,2000,9,Pacifica,23.58863623973257,2000-09-01,24.145322235902647,-0.5566859961700779,-0.8217455576950684
tmax_mean,2000,10,Pacifica,23.543521837205866,2000-10-01,23.891598064880725,-0.34807622767485924,-0.789441608271658
tmax_mean,2000,11,Pacifica,23.030924918916046,2000-11-01,23.624891994753128,-0.5939670758370816,-0.7534858394282894
tmax_mean,2000,12,Pacifica,23.36045500311965,2000-12-01,23.852437063344542,-0.4919820602248919,-0.6981783459009924
tmax_mean,2001,1,Pacifica,23.648948684824703,2001-01-01,24.27012888840973,-0.6211802035850269,-0.6400809013793193
tmax_mean,2001,2,Pacifica,24.79454876332273,2001-02-01,24.781920127160387,0.012628636162343554,-0.5591803268749617
tmax_mean,2001,3,Pacifica,24.603470273819493,2001-03-01,24.951161462046255,-0.3476911882267615,-0.5183951661532404
tmax_mean,2001,4,Pacifica,24.68175607978351,2001-04-01,24.688539020561606,-0.006782940778094826,-0.456989722058973
tmax_mean,2001,5,Pacifica,23.84650476465755,2001-05-01,24.37252764706654,-0.5260228824089914,-0.42769811468526076
tmax_mean,2001,6,Pacifica,23.618776371834738,2001-06-01,24.060787236012512,-0.44201086417777447,-0.41239485651758184
tmax_mean,2001,7,Pacifica,23.634464722935043,2001-07-01,23.97981740381563,-0.34535268088058757,-0.38054993256479125
tmax_mean,2001,8,Pacifica,24.35954428766194,2001-08-01,24.21516864681349,0.14437564084845178,-0.34356232024611266
tmax_mean,2001,9,Pacifica,23.546435085381187,2001-09-01,24.145322235902647,-0.5988871505214597,-0.3470790831087278
tmax_mean,2001,10,Pacifica,23.940851872225082,2001-10-01,23.891598064880725,0.049253807344356915,-0.3139682468571265
tmax_mean,2001,11,Pacifica,23.212409901638317,2001-11-01,23.624891994753128,-0.41248209311481077,-0.2988444982969372
tmax_mean,2001,12,Pacifica,23.66237570884797,2001-12-01,23.852437063344542,-0.1900613544965708,-0.2736844394862438
tmax_mean,2002,1,Pacifica,24.33850677583144,2002-01-01,24.27012888840973,0.06837788742171114,-0.2162212652356823
tmax_mean,2002,2,Pacifica,24.984904420978967,2002-02-01,24.781920127160387,0.20298429381858085,-0.2003582937643292
tmax_mean,2002,3,Pacifica,25.381671708027067,2002-03-01,24.951161462046255,0.43051024598081256,-0.13550817424703135
tmax_mean,2002,4,Pacifica,24.544763390976282,2002-04-01,24.688539020561606,-0.14377562958532408,-0.1469242316476338
tmax_mean,2002,5,Pacifica,24.80921680429463,2002-05-01,24.37252764706654,0.43668915722808777,-0.06669822834454386
tmax_mean,2002,6,Pacifica,24.154302088791997,2002-06-01,24.060787236012512,0.09351485277948512,-0.022071085264772233
tmax_mean,2002,7,Pacifica,23.781265904722208,2002-07-01,23.97981740381563,-0.19855149909342273,-0.009837653449175162
tmax_mean,2002,8,Pacifica,24.30707197728023,2002-08-01,24.21516864681349,0.09190333046674226,-0.014210345980984288
tmax_mean,2002,9,Pacifica,24.06218114787632,2002-09-01,24.145322235902647,-0.08314108802632703,0.028768492560276766
tmax_mean,2002,10,Pacifica,24.036946834686983,2002-10-01,23.891598064880725,0.1453487698062581,0.03677640609876853
tmax_mean,2002,11,Pacifica,23.97008636255038,2002-11-01,23.624891994753128,0.34519436779725154,0.09991611117477373
tmax_mean,2002,12,Pacifica,24.365371286405917,2002-12-01,23.852437063344542,0.5129342230613751,0.15849907597126922
tmax_mean,2003,1,Pacifica,24.98896864512774,2003-01-01,24.27012888840973,0.7188397567180118,0.21270423174596095
tmax_mean,2003,2,Pacifica,25.19685513079608,2003-02-01,24.781920127160387,0.41493500363569424,0.23036679089738707
tmax_mean,2003,3,Pacifica,25.48028094740681,2003-03-01,24.951161462046255,0.5291194853605568,0.23858422751236574
tmax_mean,2003,4,Pacifica,24.772580135775893,2003-04-01,24.688539020561606,0.08404111521428703,0.25756895624566667
tmax_mean,2003,5,Pacifica,24.22910699037055,2003-05-01,24.37252764706654,-0.1434206566959908,0.20922647175199346
tmax_mean,2003,6,Pacifica,23.780321514806808,2003-06-01,24.060787236012512,-0.28046572120570445,0.17806142391989432
tmax_mean,2003,7,Pacifica,23.919213404853707,2003-07-01,23.97981740381563,-0.06060399896192337,0.1895570489308526
tmax_mean,2003,8,Pacifica,24.10833792838011,2003-08-01,24.21516864681349,-0.10683071843337899,0.17299587818917583
